"単位[MW平均]","","","供給力"
"DATE","TIME","エリア需要","原子力","火力（ＬＮＧ）","火力（石炭）","火力（石油）","火力（その他）","水力","地熱","バイオマス","太陽光発電実績","太陽光出力制御量","風力発電実績","風力出力制御量","揚水","蓄電池","連系線","その他","合計"
"20251014","4:30","8028","2964","762","3906","84","32","310","118","730","0","0","4","0","-244","16","840","208","8050"
"20251014","5:00","8350","2964","750","3910","86","30","356","114","742","0","0","4","0","-76","2","728","206","8360"
"20251014","5:30","8556","2966","574","3782","90","32","508","118","742","0","0","12","0","130","-32","556","210","8576"
"20251014","6:00","8664","2962","712","3742","90","30","536","114","746","0","0","16","0","30","-22","488","208","8676"
"20251014","6:30","8592","2964","1000","3892","94","30","492","118","738","0","0","24","0","-264","-18","672","210","8608"
"20251014","7:00","8458","2964","1022","3908","98","30","366","114","738","62","0","30","0","-246","-22","800","210","8474"
"20251014","7:30","8558","2966","902","3884","102","26","300","118","742","682","0","42","0","-314","-28","1056","210","8576"
"20251014","8:00","8822","2966","734","3814","100","30","276","114","752","1656","0","46","0","-324","-24","1512","208","8836"
"20251014","8:30","9650","2964","752","3858","112","28","254","118","750","2964","0","46","0","-604","-28","1752","208","9670"
"20251014","9:00","10392","2966","892","3896","114","28","246","114","746","4232","0","36","0","-910","-24","2140","206","10402"
"20251014","9:30","11036","2960","804","3898","122","42","240","118","746","5416","0","38","0","-1488","12","2060","204","11052"
"20251014","10:00","11562","2928","838","3904","120","46","248","114","746","6404","0","48","0","-1820","18","2220","204","11578"
"20251014","10:30","11924","2886","842","3904","122","44","250","118","742","7110","0","42","0","-1980","34","2368","200","11946"
"20251014","11:00","12206","2878","942","3910","122","40","252","114","746","7234","0","38","0","-1934","30","2356","200","12216"
"20251014","11:30","12380","2896","1018","3912","128","42","252","116","742","7160","0","50","0","-1828","36","2320","200","12404"
"20251014","12:00","12324","2908","992","3908","124","46","254","116","744","7054","0","56","0","-1796","8","2284","200","12330"
"20251014","12:30","12440","2924","1002","3906","128","48","246","118","740","7110","0","74","0","-1834","30","2232","200","12460"
"20251014","13:00","12578","2942","1008","3910","124","38","258","114","736","6806","0","86","0","-1716","12","1928","200","12590"
"20251014","13:30","12592","2948","998","3914","130","36","248","118","730","6004","0","94","0","-904","-2","1896","200","12618"
"20251014","14:00","12814","2966","940","3902","132","26","254","116","734","5648","0","56","0","-590","-16","1548","200","12820"
"20251014","14:30","12714","2964","1084","3908","130","26","292","118","734","4940","0","42","0","22","-8","1720","200","12732"
"20251014","15:00","12710","2964","1076","3904","134","26","722","116","736","4152","0","26","0","300","-4","1628","200","12724"
"20251014","15:30","12446","2966","1162","3906","136","26","816","118","734","3346","0","22","0","462","-6","1424","200","12464"
"20251014","16:00","12442","2964","1068","3886","134","36","840","116","732","2432","0","24","0","872","-32","816","200","12456"
"20251014","16:30","12366","2970","1026","3882","140","40","924","116","734","1598","0","20","0","828","-34","60","202","12386"
"20251014","17:00","11974","2966","1112","3902","142","42","944","118","738","894","0","20","0","1158","-32","228","210","11986"
"20251014","17:30","11824","2966","1114","3902","140","48","948","118","742","338","0","24","0","1782","-10","480","212","11844"
"20251014","18:00","11660","2968","1124","3902","140","46","960","116","744","10","0","14","0","1846","-36","376","214","11672"
"20251014","18:30","11798","2960","1136","3908","142","46","944","118","742","2","0","12","0","1658","24","92","218","11818"
"20251014","19:00","11528","2954","1124","3902","140","48","782","116","744","2","0","14","0","1614","30","148","218","11540"
"20251014","19:30","11310","2958","1122","3908","138","50","712","118","742","2","0","16","0","1400","32","76","214","11336"
"20251014","20:00","10730","2950","1100","3904","128","36","628","116","740","0","0","10","0","1290","36","408","206","10736"
"20251014","20:30","10614","2956","1098","3912","128","34","424","118","740","2","0","10","0","1458","18","464","204","10638"
"20251014","21:00","10338","2952","1078","3902","118","32","366","116","738","0","0","16","0","1228","-10","392","202","10346"
"20251014","21:30","10096","2964","1082","3908","120","26","322","118","742","0","0","16","0","1052","-2","440","204","10112"
"20251014","22:00","9770","2964","1096","3912","108","30","288","116","738","0","0","16","0","632","0","320","206","9786"
"20251014","22:30","9568","2960","1078","3916","108","30","272","118","740","0","0","16","0","656","-2","508","204","9588"
"20251014","23:00","9384","2964","1072","3906","102","30","274","114","734","0","0","14","0","308","10","336","204","9396"
"20251014","23:30","9178","2960","1042","3912","100","26","272","118","736","0","0","10","0","96","4","280","204","9200"
"20251014","24:00","8826","2964","836","3914","96","28","276","114","726","0","0","8","0","-276","-26","28","204","8836"
"20251015","0:30","8500","2962","976","3914","90","26","264","118","704","0","0","10","0","-562","-24","160","204","8522"
"20251015","1:00","8202","2960","970","3910","88","28","266","114","668","0","0","12","0","-646","-26","336","204","8212"
"20251015","1:30","8042","2962","994","3914","86","26","260","118","654","0","0","18","0","-976","-8","192","204","8060"
"20251015","2:00","7888","2960","1010","3908","84","24","258","114","650","0","0","24","0","-1074","-14","248","206","7902"
"20251015","2:30","7870","2962","1066","3914","84","26","254","118","654","0","0","60","0","-1088","-14","352","204","7888"
"20251015","3:00","7900","2958","1094","3910","82","26","252","114","658","0","0","74","0","-1102","-6","352","206","7914"
"20251015","3:30","8022","2960","1102","3914","84","28","270","118","656","0","0","62","0","-900","-2","456","204","8040"
"20251015","4:00","8154","2962","1108","3908","84","28","280","114","652","0","0","64","0","-598","4","644","206","8168"
"20251015","4:30","8380","2958","1116","3914","86","28","338","118","656","0","0","72","0","-510","26","604","204","8402"
"20251015","5:00","8610","2958","1070","3910","84","24","388","114","660","0","0","76","0","-548","-2","320","206","8620"
"20251015","5:30","8856","2962","1096","3914","92","28","422","118","658","0","0","78","0","-552","-4","140","204","8876"
"20251015","6:00","8818","2962","1090","3904","92","28","410","114","660","0","0","76","0","-292","8","428","206","8830"
"20251015","6:30","8882","2962","1086","3916","96","26","440","118","662","0","0","78","0","-282","-34","372","204","8900"
"20251015","7:00","8758","2964","1010","3910","98","34","424","114","662","56","0","76","0","-300","-34","448","206","8772"
"20251015","7:30","8904","2962","1080","3910","102","38","348","116","660","580","0","76","0","-540","-24","592","204","8920"
"20251015","8:00","9106","2966","1070","3912","102","42","288","116","660","1272","0","74","0","-1062","-36","488","206","9122"
"20251015","8:30","9814","2964","1146","3910","110","32","266","118","656","2224","0","74","0","-1070","16","816","204","9834"
"20251015","9:00","10432","2962","1132","3904","110","30","270","114","650","3100","0","58","0","-1134","-34","920","202","10444"
"20251015","9:30","10980","2966","1104","3906","118","26","264","118","652","3922","0","46","0","-1340","2","984","200","11000"
"20251015","10:00","11558","2960","948","3904","116","30","270","114","646","5010","0","40","0","-1730","-2","936","200","11570"
"20251015","10:30","11630","2966","790","3908","118","26","268","118","646","5530","0","32","0","-1952","14","1012","200","11652"
"20251015","11:00","11784","2958","876","3904","116","30","272","114","644","5974","0","26","0","-2058","20","1280","200","11796"
"20251015","11:30","12086","2966","838","3906","120","28","270","118","648","6464","0","18","0","-2080","10","1400","200","12106"
"20251015","12:00","12094","2964","740","3890","120","30","268","114","652","6772","0","12","0","-2038","4","1624","200","12104"
"20251015","12:30","12124","2960","684","3798","122","28","262","118","654","6944","0","14","0","-2008","16","1648","200","12144"
"20251015","13:00","11792","2962","908","3880","120","48","268","114","652","6470","0","16","0","-1950","8","1892","200","11804"
"20251015","13:30","12480","2962","910","3912","124","58","260","118","648","6428","0","12","0","-1628","4","1504","200","12504"
"20251015","14:00","12634","2958","878","3910","122","56","266","114","650","6090","0","10","0","-1484","0","1128","200","12642"
"20251015","14:30","12806","2962","1132","3908","128","58","286","116","656","5654","0","8","0","-1216","16","1088","200","12820"
"20251015","15:00","12806","2962","932","3896","128","58","544","118","664","4902","0","14","0","-1150","4","448","200","12824"
"20251015","15:30","12392","2962","1112","3906","132","58","598","116","660","3824","0","12","0","-968","-22","176","200","12414"
"20251015","16:00","12568","2964","1082","3904","134","56","786","118","664","2886","0","20","0","-352","-34","-148","202","12578"
"20251015","16:30","12472","2962","1176","3910","138","60","816","116","664","1982","0","36","0","82","-30","-372","206","12490"
"20251015","17:00","12158","2968","1278","3910","138","32","844","116","672","980","0","30","0","966","-34","-64","208","12172"
"20251015","17:30","11970","2958","1334","3912","138","34","924","116","672","310","0","26","0","1440","-34","48","206","11988"
"20251015","18:00","11806","2960","1432","3900","142","32","954","118","676","2","0","28","0","1210","-34","-192","208","11820"
"20251015","18:30","11854","2960","1722","3910","142","34","934","116","672","16","0","24","0","776","10","-348","212","11876"
"20251015","19:00","11652","2954","1730","3904","140","32","934","118","676","4","0","16","0","480","34","-432","208","11662"
"20251015","19:30","11300","2958","1604","3906","136","32","916","118","670","0","0","12","0","434","8","-324","206","11324"
"20251015","20:00","10884","2954","1364","3910","130","28","754","114","670","0","0","14","0","694","16","-40","204","10892"
"20251015","20:30","10640","2956","1310","3912","128","30","828","118","672","0","0","16","0","594","34","144","204","10658"
"20251015","21:00","10392","2960","1222","3908","124","30","540","114","678","0","0","14","0","464","-8","-156","204","10406"
"20251015","21:30","10134","2958","1246","3916","120","30","472","118","672","0","0","22","0","310","10","-80","204","10158"
"20251015","22:00","9808","2958","1078","3906","112","34","402","114","672","0","0","22","0","166","-22","-168","206","9816"
"20251015","22:30","9636","2950","1106","3914","110","32","370","118","674","0","0","16","0","152","30","20","204","9656"
"20251015","23:00","9362","2956","1044","3910","100","32","370","114","674","0","0","16","0","128","0","176","206","9374"
"20251015","23:30","9180","2956","1078","3914","102","28","354","118","672","0","0","20","0","120","-2","360","204","9204"
"20251015","24:00","8968","2954","1034","3906","98","26","326","114","670","0","0","26","0","48","2","432","204","8976"
"20251016","0:30","8646","2958","1062","3894","96","26","296","116","668","0","0","44","0","-226","-20","456","204","8662"
"20251016","1:00","8206","2954","1058","3910","86","28","298","116","666","0","0","42","0","-610","-22","508","204","8222"
"20251016","1:30","8034","2958","1020","3914","88","28","310","118","666","0","0","42","0","-842","-28","420","204","8058"
"20251016","2:00","7924","2956","874","3916","84","22","292","114","664","0","0","44","0","-846","-12","380","204","7932"
"20251016","2:30","7894","2944","834","3910","84","26","294","118","664","0","0","42","0","-842","18","384","204","7912"
"20251016","3:00","8024","2864","1016","3912","84","24","288","114","664","0","0","48","0","-798","16","400","206","8038"
"20251016","3:30","8114","2758","1084","3914","86","26","308","118","666","0","0","54","0","-744","28","368","204","8134"
